station_id,date,temp_avg_f,temp_max_f,temp_min_f,temp_extreme_max_f,temp_extreme_min_f,precip_total_in,precip_max_daily_in,days_precip_01in,days_precip_10in,days_precip_1in,cooling_degree_days,heating_degree_days,cooling_dd_season,heating_dd_season,days_min_lte_32f,days_max_lte_32f,days_max_gte_70f,days_max_gte_90f,days_max_lte_0f,wind_speed_avg_mph,year,month,is_growing_season
USC00118740,1965-01-01,-2.46,2.59,-7.51,16.7,-20.6,105.0,37.8,12.0,7.0,2.0,0.0,644.6,0.0,1811.9,25.0,12.0,0.0,0.0,2.0,,1965,1,False
USC00118740,1965-02-01,-1.19,3.99,-6.37,15.6,-21.1,37.2,16.8,9.0,2.0,0.0,0.0,546.7,0.0,2358.6,23.0,10.0,0.0,0.0,2.0,,1965,2,False
USC00118740,1965-03-01,-0.26,3.91,-4.43,15.0,-12.2,63.6,15.7,16.0,7.0,0.0,0.0,576.4,0.0,2935.0,29.0,10.0,0.0,0.0,0.0,,1965,3,False
USC00118740,1965-04-01,11.61,16.98,6.24,28.9,-1.1,143.2,53.3,13.0,10.0,1.0,2.0,203.6,2.0,3138.6,2.0,0.0,8.0,0.0,0.0,,1965,4,True
USC00118740,1965-05-01,19.96,26.22,13.71,31.7,3.9,93.2,25.7,9.0,8.0,1.0,74.7,24.1,76.7,3162.7,0.0,0.0,28.0,0.0,0.0,,1965,5,True
USC00118740,1965-06-01,21.69,27.52,15.85,32.8,11.1,77.5,46.5,6.0,6.0,1.0,100.8,0.3,177.5,3163.0,0.0,0.0,30.0,3.0,0.0,,1965,6,True
USC00118740,1965-07-01,23.0,28.56,17.44,34.4,11.7,130.0,58.7,6.0,6.0,2.0,144.6,0.0,322.1,0.0,0.0,0.0,31.0,3.0,0.0,,1965,7,True
USC00118740,1965-08-01,21.84,27.26,16.42,33.3,7.8,174.9,64.0,12.0,9.0,2.0,115.7,6.9,437.8,6.9,0.0,0.0,30.0,4.0,0.0,,1965,8,True
USC00118740,1965-09-01,19.37,24.79,13.95,31.7,3.9,150.2,52.3,12.0,7.0,2.0,72.3,41.2,510.1,48.1,0.0,0.0,23.0,0.0,0.0,,1965,9,True
USC00118740,1965-10-01,12.69,18.34,7.05,27.8,-2.2,49.8,20.1,8.0,5.0,0.0,10.3,177.6,520.4,225.7,1.0,0.0,10.0,0.0,0.0,,1965,10,False
USC00118740,1965-11-01,6.86,12.0,1.72,21.7,-8.3,31.5,20.1,6.0,3.0,0.0,0.0,344.1,520.4,569.8,12.0,2.0,3.0,0.0,0.0,,1965,11,False
USC00118740,1965-12-01,3.31,7.38,-0.75,17.2,-9.4,73.2,29.2,9.0,7.0,1.0,0.0,465.7,520.4,1035.5,20.0,3.0,0.0,0.0,0.0,,1965,12,False
USC00118740,1966-01-01,-5.61,-1.2,-10.01,12.8,-24.4,10.2,5.8,4.0,2.0,0.0,0.0,742.1,0.0,1777.6,30.0,20.0,0.0,0.0,4.0,,1966,1,False
USC00118740,1966-02-01,-1.43,3.07,-5.93,14.4,-16.7,52.7,22.6,6.0,4.0,0.0,0.0,553.4,0.0,2331.0,24.0,11.0,0.0,0.0,0.0,,1966,2,False
USC00118740,1966-03-01,5.4,10.72,0.09,22.8,-8.9,48.6,21.1,13.0,5.0,0.0,0.0,400.8,0.0,2731.8,17.0,4.0,2.0,0.0,0.0,,1966,3,False
USC00118740,1966-04-01,9.54,14.59,4.48,24.4,-1.7,118.1,30.0,15.0,12.0,1.0,0.0,263.9,0.0,2995.7,4.0,0.0,6.0,0.0,0.0,,1966,4,True
USC00118740,1966-05-01,14.14,20.28,8.0,30.6,-1.1,75.8,20.8,10.0,8.0,0.0,12.6,142.5,12.6,3138.2,3.0,0.0,15.0,0.0,0.0,,1966,5,True
USC00118740,1966-06-01,22.33,28.93,15.72,35.0,9.4,76.8,36.6,5.0,3.0,2.0,125.1,5.3,137.7,3143.5,0.0,0.0,30.0,7.0,0.0,,1966,6,True
USC00118740,1966-07-01,25.92,32.34,19.5,38.3,13.3,33.9,11.4,5.0,5.0,0.0,235.2,0.0,372.9,0.0,0.0,0.0,31.0,18.0,0.0,,1966,7,True
USC00118740,1966-08-01,21.77,27.71,15.84,32.8,10.6,75.5,31.0,8.0,4.0,2.0,110.3,3.6,483.2,3.6,0.0,0.0,29.0,2.0,0.0,,1966,8,True
USC00118740,1966-09-01,17.88,23.54,12.21,32.2,6.1,160.0,76.7,11.0,6.0,2.0,45.4,59.1,528.6,62.7,0.0,0.0,20.0,2.0,0.0,,1966,9,True
USC00118740,1966-10-01,11.35,17.43,5.28,24.4,0.0,26.2,10.7,6.0,4.0,0.0,0.3,216.6,528.9,279.3,1.0,0.0,8.0,0.0,0.0,,1966,10,False
USC00118740,1966-11-01,6.28,11.07,1.48,22.2,-6.1,89.4,26.2,11.0,7.0,1.0,0.0,361.7,528.9,641.0,17.0,0.0,1.0,0.0,0.0,,1966,11,False
USC00118740,1966-12-01,-0.61,2.81,-4.03,17.8,-13.3,143.9,69.6,11.0,7.0,2.0,0.0,587.2,528.9,1228.2,23.0,12.0,0.0,0.0,0.0,,1966,12,False
USC00118740,1967-01-01,-1.29,3.35,-5.92,18.9,-21.1,77.6,61.7,6.0,4.0,1.0,0.0,608.2,0.0,1836.4,26.0,11.0,0.0,0.0,2.0,,1967,1,False
USC00118740,1967-02-01,-4.09,0.98,-9.16,14.4,-20.6,35.3,25.1,7.0,3.0,0.0,0.0,627.9,0.0,2464.3,27.0,13.0,0.0,0.0,2.0,,1967,2,False
USC00118740,1967-03-01,5.48,10.19,0.78,25.6,-9.4,63.9,21.3,11.0,5.0,0.0,1.1,399.4,1.1,2863.7,13.0,3.0,4.0,0.0,0.0,,1967,3,False
USC00118740,1967-04-01,11.94,17.61,6.27,27.2,-0.6,60.8,10.2,17.0,10.0,0.0,6.4,198.3,7.5,3062.0,2.0,0.0,10.0,0.0,0.0,,1967,4,True
USC00118740,1967-05-01,14.18,19.96,8.41,34.4,1.1,118.3,35.8,12.0,8.0,1.0,25.0,153.6,32.5,3215.6,0.0,0.0,12.0,3.0,0.0,,1967,5,True
USC00118740,1967-06-01,22.71,28.52,16.9,33.9,9.4,39.4,19.3,10.0,4.0,0.0,136.1,4.7,168.6,3220.3,0.0,0.0,29.0,4.0,0.0,,1967,6,True
USC00118740,1967-07-01,22.43,28.38,16.47,33.3,10.0,67.5,24.9,8.0,6.0,0.0,130.8,3.9,299.4,3.9,0.0,0.0,31.0,3.0,0.0,,1967,7,True
USC00118740,1967-08-01,20.51,26.64,14.39,32.2,7.2,37.1,19.8,6.0,3.0,0.0,83.2,15.5,382.6,19.4,0.0,0.0,30.0,1.0,0.0,,1967,8,True
USC00118740,1967-09-01,17.9,24.4,11.39,30.0,1.1,39.2,17.5,9.0,3.0,0.0,48.4,61.5,431.0,80.9,0.0,0.0,26.0,0.0,0.0,,1967,9,True
USC00118740,1967-10-01,11.81,17.09,6.53,31.1,-0.6,113.6,22.9,15.0,10.0,0.0,12.2,214.3,443.2,295.2,1.0,0.0,10.0,0.0,0.0,,1967,10,False
USC00118740,1967-11-01,3.27,7.09,-0.56,16.7,-8.3,63.3,19.1,11.0,7.0,0.0,0.0,452.0,443.2,747.2,21.0,0.0,0.0,0.0,0.0,,1967,11,False
USC00118740,1967-12-01,-0.12,3.51,-3.75,17.2,-23.3,168.3,59.7,16.0,11.0,2.0,0.0,572.0,443.2,1319.2,22.0,9.0,0.0,0.0,1.0,,1967,12,False
USC00118740,1968-01-01,-4.72,-0.59,-8.85,11.1,-25.0,58.7,14.2,14.0,7.0,0.0,0.0,691.8,0.0,2011.0,26.0,17.0,0.0,0.0,6.0,,1968,1,False
USC00118740,1968-02-01,-3.67,1.02,-8.37,13.9,-17.8,36.0,30.0,7.0,1.0,1.0,0.0,638.2,0.0,2649.2,28.0,13.0,0.0,0.0,1.0,,1968,2,False
USC00118740,1968-03-01,6.02,12.23,-0.19,25.0,-10.6,43.1,15.5,9.0,5.0,0.0,0.0,381.8,0.0,3031.0,17.0,1.0,5.0,0.0,0.0,,1968,3,False
USC00118740,1968-04-01,11.54,17.39,5.69,25.0,-1.1,84.1,45.0,8.0,5.0,1.0,0.3,204.1,0.3,3235.1,3.0,0.0,7.0,0.0,0.0,,1968,4,True
USC00118740,1968-05-01,14.73,19.86,9.61,30.6,2.2,175.9,55.9,17.0,11.0,2.0,8.1,119.6,8.4,3354.7,0.0,0.0,12.0,0.0,0.0,,1968,5,True
USC00118740,1968-06-01,22.67,28.48,16.85,33.9,10.6,177.2,57.2,9.0,6.0,3.0,136.1,6.1,144.5,3360.8,0.0,0.0,29.0,8.0,0.0,,1968,6,True
USC00118740,1968-07-01,23.5,29.08,17.93,32.8,11.7,72.2,19.6,13.0,7.0,0.0,160.9,0.5,305.4,0.5,0.0,0.0,31.0,4.0,0.0,,1968,7,True
USC00118740,1968-08-01,23.26,28.62,17.89,33.3,9.4,121.9,67.1,8.0,5.0,1.0,158.0,5.3,463.4,5.8,0.0,0.0,31.0,8.0,0.0,,1968,8,True
USC00118740,1968-09-01,19.19,25.26,13.12,31.1,7.8,45.2,15.0,10.0,5.0,0.0,45.7,20.1,509.1,25.9,0.0,0.0,26.0,0.0,0.0,,1968,9,True
USC00118740,1968-10-01,12.54,18.67,6.41,28.3,-1.1,16.3,4.1,8.0,4.0,0.0,14.8,194.2,523.9,220.1,3.0,0.0,11.0,0.0,0.0,,1968,10,False
USC00118740,1968-11-01,5.43,8.86,2.0,22.2,-5.6,119.1,40.1,14.0,6.0,2.0,0.0,387.1,523.9,607.2,11.0,2.0,1.0,0.0,0.0,,1968,11,False
USC00118740,1968-12-01,-1.27,2.45,-4.99,11.7,-19.4,60.5,18.8,10.0,7.0,0.0,0.0,607.7,523.9,1214.9,26.0,11.0,0.0,0.0,1.0,,1968,12,False
USC00118740,1969-01-01,-4.63,-0.5,-8.76,12.2,-20.6,91.4,27.9,13.0,7.0,1.0,0.0,711.9,0.0,1926.8,26.0,16.0,0.0,0.0,3.0,,1969,1,False
USC00118740,1969-02-01,-0.26,3.18,-3.69,7.2,-11.1,25.9,20.1,6.0,1.0,0.0,0.0,520.5,0.0,2447.3,25.0,5.0,0.0,0.0,0.0,,1969,2,False
USC00118740,1969-03-01,1.37,6.26,-3.52,21.7,-11.7,56.8,27.2,7.0,3.0,1.0,0.0,525.9,0.0,2973.2,25.0,7.0,1.0,0.0,0.0,,1969,3,False
USC00118740,1969-04-01,11.87,17.77,5.97,25.6,0.6,152.4,26.4,12.0,9.0,1.0,0.0,194.0,0.0,3167.2,0.0,0.0,8.0,0.0,0.0,,1969,4,True
USC00118740,1969-05-01,17.54,23.75,11.33,33.9,4.4,43.5,16.5,8.0,5.0,0.0,54.3,78.9,54.3,3246.1,0.0,0.0,21.0,2.0,0.0,,1969,5,True
USC00118740,1969-06-01,20.86,26.95,14.78,35.0,5.6,46.2,16.5,12.0,5.0,0.0,97.5,21.7,151.8,3267.8,0.0,0.0,28.0,6.0,0.0,,1969,6,True
USC00118740,1969-07-01,25.19,30.61,19.77,34.4,15.6,75.7,38.9,9.0,5.0,1.0,212.5,0.0,364.3,0.0,0.0,0.0,31.0,8.0,0.0,,1969,7,True
USC00118740,1969-08-01,23.48,29.57,17.39,32.8,12.2,83.9,74.2,3.0,3.0,1.0,159.6,0.0,523.9,0.0,0.0,0.0,31.0,3.0,0.0,,1969,8,True
USC00118740,1969-09-01,19.17,25.01,13.33,31.1,8.3,145.8,70.1,9.0,5.0,2.0,56.6,31.4,580.5,31.4,0.0,0.0,28.0,0.0,0.0,,1969,9,True
USC00118740,1969-10-01,12.11,17.96,6.25,29.4,-2.2,136.9,52.6,9.0,8.0,2.0,13.9,206.9,594.4,238.3,7.0,0.0,13.0,0.0,0.0,,1969,10,False
USC00118740,1969-11-01,3.95,8.29,-0.38,18.3,-8.9,47.8,23.4,7.0,2.0,0.0,0.0,431.4,594.4,669.7,15.0,2.0,0.0,0.0,0.0,,1969,11,False
USC00118740,1969-12-01,-1.84,1.39,-5.07,10.6,-13.3,35.0,14.2,8.0,4.0,0.0,0.0,606.3,594.4,1276.0,31.0,13.0,0.0,0.0,0.0,,1969,12,False
USC00118740,1970-01-01,-7.7,-3.36,-12.03,16.7,-24.4,13.2,2.8,9.0,2.0,0.0,0.0,806.9,0.0,2082.9,30.0,20.0,0.0,0.0,9.0,,1970,1,False
USC00118740,1970-02-01,-2.16,2.69,-7.02,12.8,-19.4,22.0,6.1,7.0,5.0,0.0,0.0,573.9,0.0,2656.8,26.0,8.0,0.0,0.0,1.0,,1970,2,False
USC00118740,1970-03-01,2.97,7.18,-1.24,17.2,-7.8,58.5,27.9,10.0,5.0,1.0,0.0,476.2,0.0,3133.0,23.0,1.0,0.0,0.0,0.0,,1970,3,False
USC00118740,1970-04-01,12.14,17.72,6.56,28.9,-1.1,195.9,48.5,15.0,11.0,3.0,14.5,200.2,14.5,3333.2,5.0,0.0,11.0,0.0,0.0,,1970,4,True
USC00118740,1970-05-01,18.78,25.09,12.46,32.2,2.8,43.7,21.1,10.0,6.0,0.0,65.2,51.4,79.7,3384.6,0.0,0.0,26.0,1.0,0.0,,1970,5,True
USC00118740,1970-06-01,21.67,27.35,15.99,35.6,10.0,82.8,34.5,11.0,7.0,1.0,115.1,15.0,194.8,3399.6,0.0,0.0,27.0,4.0,0.0,,1970,6,True
USC00118740,1970-07-01,23.71,29.52,17.91,37.8,11.1,116.3,31.2,11.0,7.0,1.0,168.7,1.9,363.5,1.9,0.0,0.0,31.0,9.0,0.0,,1970,7,True
USC00118740,1970-08-01,22.88,28.28,17.48,33.3,13.3,79.4,57.9,9.0,3.0,1.0,141.8,0.8,505.3,2.7,0.0,0.0,31.0,3.0,0.0,,1970,8,True
USC00118740,1970-09-01,20.45,26.65,14.25,33.9,6.1,177.4,62.2,17.0,10.0,2.0,88.8,25.4,594.1,28.1,0.0,0.0,28.0,3.0,0.0,,1970,9,True
USC00118740,1970-10-01,12.92,17.99,7.85,26.1,1.7,78.0,22.6,11.0,10.0,0.0,3.9,171.8,598.0,199.9,0.0,0.0,7.0,0.0,0.0,,1970,10,False
USC00118740,1970-11-01,4.75,8.86,0.65,14.4,-12.2,34.0,9.7,9.0,4.0,0.0,0.0,407.4,598.0,607.3,11.0,2.0,0.0,0.0,0.0,,1970,11,False
USC00118740,1970-12-01,0.62,5.04,-3.8,20.0,-11.7,25.7,10.2,6.0,3.0,0.0,0.0,549.1,598.0,1156.4,23.0,9.0,0.0,0.0,0.0,,1970,12,False
USC00118740,1971-01-01,-5.04,-0.14,-9.93,9.4,-18.3,26.3,23.4,6.0,1.0,0.0,0.0,724.4,0.0,1880.8,31.0,16.0,0.0,0.0,1.0,,1971,1,False
USC00118740,1971-02-01,-1.3,2.78,-5.38,15.6,-20.0,83.2,42.4,12.0,7.0,1.0,0.0,549.8,0.0,2430.6,22.0,9.0,0.0,0.0,2.0,,1971,2,False
USC00118740,1971-03-01,2.81,7.65,-2.02,21.7,-7.2,37.1,12.7,9.0,5.0,0.0,0.0,481.1,0.0,2911.7,25.0,3.0,1.0,0.0,0.0,,1971,3,False
USC00118740,1971-04-01,11.37,18.49,4.25,28.9,-2.2,17.9,6.6,5.0,3.0,0.0,6.7,215.6,6.7,3127.3,6.0,0.0,10.0,0.0,0.0,,1971,4,True
USC00118740,1971-05-01,15.61,21.48,9.75,29.4,2.8,97.5,40.9,7.0,6.0,1.0,16.9,101.2,23.6,3228.5,0.0,0.0,19.0,0.0,0.0,,1971,5,True
USC00118740,1971-06-01,25.03,31.75,18.3,35.6,11.7,31.0,12.4,7.0,3.0,0.0,200.8,0.0,224.4,3228.5,0.0,0.0,30.0,18.0,0.0,,1971,6,True
USC00118740,1971-07-01,22.14,27.6,16.68,33.9,10.6,278.5,80.5,9.0,9.0,4.0,120.3,2.2,344.7,2.2,0.0,0.0,31.0,1.0,0.0,,1971,7,True
USC00118740,1971-08-01,22.06,28.09,16.03,32.2,11.7,36.3,14.5,7.0,5.0,0.0,116.6,1.1,461.3,3.3,0.0,0.0,31.0,3.0,0.0,,1971,8,True
USC00118740,1971-09-01,21.06,26.73,15.4,33.9,6.7,121.1,46.0,9.0,7.0,1.0,114.4,32.5,575.7,35.8,0.0,0.0,24.0,5.0,0.0,,1971,9,True
USC00118740,1971-10-01,16.84,22.71,10.96,32.2,3.3,18.2,7.6,5.0,3.0,0.0,27.8,74.1,603.5,109.9,0.0,0.0,20.0,1.0,0.0,,1971,10,False
USC00118740,1971-11-01,6.29,11.3,1.28,24.4,-8.3,40.5,10.2,9.0,6.0,0.0,0.5,361.9,604.0,471.8,15.0,1.0,6.0,0.0,0.0,,1971,11,False
USC00118740,1971-12-01,3.01,6.79,-0.77,17.8,-10.6,156.4,49.5,11.0,8.0,2.0,0.0,475.0,604.0,946.8,16.0,2.0,0.0,0.0,0.0,,1971,12,False
USC00118740,1972-01-01,-4.17,0.54,-8.88,15.0,-25.6,24.9,8.6,7.0,4.0,0.0,0.0,697.7,0.0,1644.5,28.0,12.0,0.0,0.0,7.0,,1972,1,False
USC00118740,1972-02-01,-2.05,3.0,-7.1,21.7,-18.3,21.2,6.4,9.0,4.0,0.0,0.0,572.4,0.0,2216.9,26.0,8.0,1.0,0.0,3.0,,1972,2,False
USC00118740,1972-03-01,3.64,9.06,-1.79,25.0,-10.0,83.2,18.8,8.0,8.0,0.0,0.0,455.5,0.0,2672.4,23.0,3.0,2.0,0.0,0.0,,1972,3,False
USC00118740,1972-04-01,10.49,16.08,4.91,25.0,-6.7,122.2,35.3,15.0,8.0,1.0,0.0,235.2,0.0,2907.6,6.0,0.0,8.0,0.0,0.0,,1972,4,True
USC00118740,1972-05-01,18.6,24.9,12.31,32.8,5.0,35.5,13.2,8.0,5.0,0.0,68.7,60.3,68.7,2967.9,0.0,0.0,24.0,3.0,0.0,,1972,5,True
USC00118740,1972-06-01,20.38,27.16,13.59,33.3,6.1,87.6,26.7,11.0,8.0,1.0,83.8,22.5,152.5,2990.4,0.0,0.0,29.0,3.0,0.0,,1972,6,True
USC00118740,1972-07-01,23.34,28.67,18.02,33.9,8.9,65.6,27.7,7.0,4.0,1.0,160.0,4.7,312.5,4.7,0.0,0.0,31.0,7.0,0.0,,1972,7,True
USC00118740,1972-08-01,23.03,28.47,17.58,33.9,10.0,145.0,47.0,9.0,7.0,2.0,150.0,4.5,462.5,9.2,0.0,0.0,30.0,4.0,0.0,,1972,8,True
USC00118740,1972-09-01,19.55,24.98,14.11,32.8,2.8,220.8,41.7,13.0,12.0,3.0,73.1,36.7,535.6,45.9,0.0,0.0,22.0,1.0,0.0,,1972,9,True
USC00118740,1972-10-01,10.86,15.98,5.75,25.6,-2.8,54.2,20.3,9.0,6.0,0.0,0.0,223.4,535.6,269.3,4.0,0.0,7.0,0.0,0.0,,1972,10,False
USC00118740,1972-11-01,3.65,6.27,1.04,17.2,-4.4,106.1,40.4,11.0,6.0,2.0,0.0,440.4,535.6,709.7,14.0,0.0,0.0,0.0,0.0,,1972,11,False
USC00118740,1972-12-01,-2.55,0.83,-5.93,14.4,-16.7,125.3,37.1,14.0,8.0,2.0,0.0,647.5,535.6,1357.2,27.0,16.0,0.0,0.0,0.0,,1972,12,False
USC00118740,1973-01-01,-1.18,2.8,-5.17,14.4,-16.7,28.2,15.5,5.0,4.0,0.0,0.0,605.0,0.0,1962.2,27.0,11.0,0.0,0.0,0.0,,1973,1,False
USC00118740,1973-02-01,-0.11,4.23,-4.44,14.4,-15.0,17.0,4.6,8.0,3.0,0.0,0.0,516.3,0.0,2478.5,23.0,7.0,0.0,0.0,0.0,,1973,2,False
USC00118740,1973-03-01,9.1,13.63,4.56,21.1,-2.8,166.3,31.8,18.0,14.0,1.0,0.0,286.4,0.0,2764.9,7.0,0.0,1.0,0.0,0.0,,1973,3,False
USC00118740,1973-04-01,10.76,15.54,5.98,25.0,-3.3,130.4,59.4,14.0,9.0,1.0,3.1,230.2,3.1,2995.1,4.0,0.0,7.0,0.0,0.0,,1973,4,True
USC00118740,1973-05-01,15.45,20.78,10.11,27.2,3.9,82.2,28.4,12.0,8.0,1.0,6.7,96.2,9.8,3091.3,0.0,0.0,14.0,0.0,0.0,,1973,5,True
USC00118740,1973-06-01,22.85,28.65,17.06,33.9,13.3,179.1,36.6,11.0,10.0,3.0,135.6,0.0,145.4,3091.3,0.0,0.0,30.0,3.0,0.0,,1973,6,True
USC00118740,1973-07-01,24.52,29.99,19.04,33.3,13.9,234.0,75.7,10.0,10.0,4.0,191.7,0.0,337.1,0.0,0.0,0.0,31.0,5.0,0.0,,1973,7,True
USC00118740,1973-08-01,23.57,28.89,18.25,33.3,13.9,77.2,24.6,7.0,5.0,0.0,162.4,0.0,499.5,0.0,0.0,0.0,31.0,5.0,0.0,,1973,8,True
USC00118740,1973-09-01,20.37,25.74,15.0,32.8,6.7,76.6,22.1,13.0,8.0,0.0,80.8,19.6,580.3,19.6,0.0,0.0,25.0,2.0,0.0,,1973,9,True
USC00118740,1973-10-01,15.6,21.02,10.17,28.9,3.3,74.0,17.3,7.0,7.0,0.0,23.7,108.5,604.0,128.1,0.0,0.0,18.0,0.0,0.0,,1973,10,False
USC00118740,1973-11-01,7.07,11.56,2.59,20.6,-6.1,62.8,17.5,10.0,6.0,0.0,0.0,327.4,604.0,455.5,7.0,0.0,0.0,0.0,0.0,,1973,11,False
USC00118740,1973-12-01,-2.36,1.45,-6.17,16.7,-21.7,122.1,33.0,18.0,8.0,2.0,0.0,641.5,604.0,1097.0,27.0,14.0,0.0,0.0,2.0,,1973,12,False
USC00118740,1974-01-01,-2.63,1.41,-6.66,12.8,-22.8,78.1,18.0,11.0,8.0,0.0,0.0,634.2,0.0,1731.2,24.0,13.0,0.0,0.0,2.0,,1974,1,False
USC00118740,1974-02-01,-0.31,4.15,-4.78,14.4,-13.3,84.6,39.9,6.0,6.0,1.0,0.0,522.0,0.0,2253.2,24.0,9.0,0.0,0.0,0.0,,1974,2,False
USC00118740,1974-03-01,6.06,11.05,1.06,24.4,-14.4,98.0,23.6,11.0,9.0,0.0,1.6,382.2,1.6,2635.4,15.0,2.0,4.0,0.0,0.0,,1974,3,False
USC00118740,1974-04-01,11.99,17.43,6.55,26.7,-2.2,120.2,32.5,14.0,8.0,1.0,5.3,195.5,6.9,2830.9,4.0,0.0,8.0,0.0,0.0,,1974,4,True
USC00118740,1974-05-01,15.85,20.6,11.09,30.0,1.7,160.4,46.0,16.0,13.0,1.0,21.8,98.8,28.7,2929.7,0.0,0.0,15.0,0.0,0.0,,1974,5,True
USC00118740,1974-06-01,19.69,24.85,14.52,31.7,9.4,145.1,55.1,11.0,8.0,2.0,61.8,21.2,90.5,2950.9,0.0,0.0,27.0,0.0,0.0,,1974,6,True
USC00118740,1974-07-01,25.03,31.05,19.0,36.1,15.0,37.4,18.0,6.0,4.0,0.0,207.5,0.0,298.0,0.0,0.0,0.0,31.0,14.0,0.0,,1974,7,True
USC00118740,1974-08-01,21.88,27.05,16.72,31.1,13.3,150.8,68.8,9.0,9.0,1.0,114.7,4.7,412.7,4.7,0.0,0.0,29.0,0.0,0.0,,1974,8,True
USC00118740,1974-09-01,16.24,21.86,10.61,27.8,2.8,38.7,13.7,5.0,4.0,0.0,22.1,85.0,434.8,89.7,0.0,0.0,20.0,0.0,0.0,,1974,9,True
USC00118740,1974-10-01,12.43,18.65,6.2,24.4,-1.1,33.2,10.7,8.0,4.0,0.0,3.6,186.7,438.4,276.4,2.0,0.0,13.0,0.0,0.0,,1974,10,False
USC00118740,1974-11-01,5.35,9.32,1.39,23.9,-5.6,96.1,35.8,10.0,5.0,1.0,0.0,389.4,438.4,665.8,14.0,1.0,2.0,0.0,0.0,,1974,11,False
USC00118740,1974-12-01,0.0,2.82,-2.81,9.4,-10.6,64.4,9.9,15.0,8.0,0.0,0.0,551.6,438.4,1217.4,23.0,5.0,0.0,0.0,0.0,,1974,12,False
USC00118740,1975-01-01,-0.85,2.74,-4.44,16.1,-13.9,117.9,45.2,17.0,11.0,1.0,0.0,594.7,0.0,1812.1,28.0,8.0,0.0,0.0,0.0,,1975,1,False
USC00118740,1975-02-01,-1.91,1.29,-5.11,12.8,-21.1,72.6,35.6,13.0,8.0,1.0,0.0,566.8,0.0,2378.9,27.0,9.0,0.0,0.0,2.0,,1975,2,False
USC00118740,1975-03-01,2.47,6.94,-2.0,22.2,-10.0,65.8,26.4,14.0,6.0,1.0,0.0,491.7,0.0,2870.6,22.0,5.0,1.0,0.0,0.0,,1975,3,False
USC00118740,1975-04-01,8.8,14.46,3.14,25.0,-5.6,78.2,24.9,10.0,7.0,0.0,0.0,285.9,0.0,3156.5,10.0,0.0,7.0,0.0,0.0,,1975,4,True
USC00118740,1975-05-01,18.78,24.92,12.63,33.9,4.4,97.7,35.3,9.0,6.0,2.0,59.4,45.6,59.4,3202.1,0.0,0.0,24.0,4.0,0.0,,1975,5,True
USC00118740,1975-06-01,22.46,28.11,16.8,34.4,10.0,157.9,73.4,9.0,8.0,1.0,128.3,8.0,187.7,3210.1,0.0,0.0,30.0,5.0,0.0,,1975,6,True
USC00118740,1975-07-01,23.04,28.57,17.51,32.2,8.3,124.5,57.7,8.0,6.0,1.0,154.0,8.0,341.7,8.0,0.0,0.0,29.0,2.0,0.0,,1975,7,True
USC00118740,1975-08-01,23.78,29.0,18.56,32.8,12.2,163.5,44.5,11.0,9.0,3.0,168.8,0.0,510.5,8.0,0.0,0.0,31.0,5.0,0.0,,1975,8,True
USC00118740,1975-09-01,16.73,22.37,11.09,33.9,4.4,75.6,36.6,8.0,4.0,2.0,34.7,82.7,545.2,90.7,0.0,0.0,16.0,1.0,0.0,,1975,9,True
USC00118740,1975-10-01,13.45,19.68,7.22,29.4,0.6,55.9,32.3,6.0,2.0,1.0,6.4,157.7,551.6,248.4,0.0,0.0,13.0,0.0,0.0,,1975,10,False
USC00118740,1975-11-01,8.27,12.73,3.81,24.4,-7.2,84.4,31.2,13.0,6.0,1.0,0.0,301.8,551.6,550.2,12.0,2.0,3.0,0.0,0.0,,1975,11,False
USC00118740,1975-12-01,0.24,3.93,-3.45,17.8,-15.0,72.6,26.7,12.0,9.0,1.0,0.0,536.6,551.6,1086.8,24.0,12.0,0.0,0.0,0.0,,1975,12,False
USC00118740,1976-01-01,-5.28,-0.95,-9.62,8.9,-22.2,33.3,13.0,9.0,3.0,0.0,0.0,707.9,0.0,1794.7,30.0,15.0,0.0,0.0,3.0,,1976,1,False
USC00118740,1976-02-01,3.07,8.49,-2.34,21.1,-18.9,73.7,40.1,7.0,3.0,1.0,0.0,431.9,0.0,2226.6,17.0,6.0,1.0,0.0,1.0,,1976,2,False
USC00118740,1976-03-01,7.43,13.11,1.74,22.8,-6.7,97.1,26.2,14.0,10.0,1.0,0.0,338.1,0.0,2564.7,16.0,0.0,4.0,0.0,0.0,,1976,3,False
USC00118740,1976-04-01,12.46,19.37,5.54,28.3,-2.8,15.0,3.6,7.0,3.0,0.0,13.1,181.6,13.1,2746.3,4.0,0.0,12.0,0.0,0.0,,1976,4,True
USC00118740,1976-05-01,15.38,21.77,8.98,28.3,0.0,115.8,50.3,8.0,7.0,1.0,12.0,94.5,25.1,2840.8,1.0,0.0,17.0,0.0,0.0,,1976,5,True
USC00118740,1976-06-01,22.07,28.04,16.09,32.8,11.1,143.6,36.6,10.0,7.0,3.0,112.5,0.6,137.6,2841.4,0.0,0.0,30.0,4.0,0.0,,1976,6,True
USC00118740,1976-07-01,23.46,29.52,17.39,36.7,12.8,105.9,21.8,9.0,9.0,0.0,154.6,0.0,292.2,0.0,0.0,0.0,30.0,7.0,0.0,,1976,7,True
